rating,review
3,okeish laptop pros display is the best thing in the laptop cons heating is a major problem ran benchmarks and it was underperforming like of what is the ideal performance
3,overall the product is good and the oled screen is also too fantastic but the charger adapter and the laptop both gets heated very high when i plug the charger to charge the laptopi had been using since month sometimes it also starts lagging
3,average ok
3,average product
3,battery lasts only to hour
3,heating issue
3,this ryzen performance not its reach to ryzen and some time sucking and connecting port average typec port not supporting charging remaing just ok for this budget
3,very smooth and cool laptop no hanging problem
3,im using this pc for about weeks so here is my opinion lets just talk about the cons which i faced in these days battery backup this is my first laptop ever so i dont know if this is how they work or not but im quite unsatisfied with the battery backup hardly it survives hours with just normal surfing and video watching wifi area this is a highlight point of cons i have my router in ground floor of my house and it covers the whole house for mobile but when im usi read more
3,it was ok
3,overall ok
3,perfect laptop except heating issue
3,it is value for money product but laptop is getting heat except that reaming all is cool and good
3,i am just doing set up now dont know about performance and all but its very classy this is my first laptop lets see how it goes
3,computer started hanging within days o
3,pros look and feel is good cons sound is very low cause speakers are present in the down part cam quality also not up to mark for ssd usable space is only gb for office and students regular work purposes its good even for entertainment purposes gaming and editing is not a good pick
3,screen is amazing light weight charges fast only con is battery life i really dont understand how that evo certification works when u use it like a human it lasts hrs max no were near evo
3,the heating issue is the major issue and the battery backup is also not good
3,this review is after days use i oled screen is fabulous punchy colors good brightness overall great display ii lookwise i would say ok ok not so good looking not so bad either it is fine iii performance wise it is good it handles day to days tasks easily i use it for office use only word excel pdf etc for these it is buttery smooth i have not any game on it or havent done heavy tasks on it than can test its limits so for my office use it is smooth iv battery howev read more
3,intel core i h is very smooth and powerful the display is also very bright and colour accuratethe battery works for hours on battery saver but if you use this while charging it can give you minor electric shocks if your house does not has proper earthing the build is really strongone major issue is that you cannot upgrade the ram but gb is more than enough for normal workthe is best in segment if you want a laptop from reputed brand but you can get intel core ultra lap read more
3,display is the reason to consider this laptop major con heating issues certain part of touchpad is not functioning
3,heats up very quickly
3,all specifications are good at this price but speaker quality is below the average
3,bad battery lasts only hrs good display go for it if under k
3,laptop have overheating issue
3,the major in problem im facing in acer laptops is the heating issue when doing normal tasks and when charging in normal temperature also
3,not use for offi
3,nice
3,the speaker is below average for this price range
3,i bought it in bb sale good display super design like apple finger print sensor working good fast performance also good but i never ever expect like this from samsung speaker sound very loweven phone speaker is good when i compared i understood its like office purpose but its very worst it should have decent sound i literally disappointed with the speakers one pathetic thing they have mentioned that dolby atmos dual speaker then i expect the web cam also read more
3,there is a heating issue and battery backup to to hours mostly performance is good if you want a good battery backup dont buy it
3,price is more good for basic use
3,battery drain very fastoverall good product but battery backup not good
3,battery performance is low hrs after full charging otherwise overall nice laptop
3,all features of laptop are satisfactory but build quality is not upto the mark it needs only gentle touch rough use is not allowed
3,display quality is not good and also battery backup
3,not as expected its good but not good enough for the price point built quality is not that strong compare to k lenovo laptop bit disappointed with price i paid for owing this laptop have a fear that body can crack anytime and keys will come out also not many option of usb or ethernet cable connection also battery runs out in to hrs in minimum usage
3,product is good but dilevery is very bed
3,vaue for money
3,everything is good but display is tati
3,the product is of good quality and worth the cost however i am not satisfied with the display it lacks a backlit keyboard but the touchpad is nice ultimately the product has a premium quality appearance
3,product issue restart issue
3,im not satisfied this product
3,warranty period is only for months i got this laptop is mfd date august so it is old one but ordered on th january and received on th january so warranty is issue here
3,its battery backup is worstdonot buy this if you want good battery backup
3,i would have gave it stars if this laptop comes with ms office lifetime license but it doesnt i got fooled by the faq section by that promise its only now that answer was added in faq section only after i bought the product
3,over all best budget laptop perfomace is best but not satisfied with batter charge drain quickly
3,alls good but battery decrease rapidly and also some heating issue otherwise everything is okay
3,about this laptop i like to say looks performance for light gamers battery its ok for a gaming laptop battery doesnt matter in gaming laptop display k not available value for money yes if you dont do hardcore gaming you will like it
3,product is like oktry to spend more money and buy better laptop than this sometimes it didnt start at one click when turning on the laptop
3,like the product
3,laptop is good for this pricebut display is not good it looks like a yellowish colour while viewing
3,basic laptop for general purpose positives fast booting ms office pre installed keys and body is strong enough for regular use could be better very basic sound quality viewing angel if you tilt it visibility distracts no indicator lights on keyboard side of laptop indicator for num lock and caps lock missing missing backlit keyboard rest is best in laptop brand is renowned and can be trusted upon
3,system will hang on while working on ppts forget about coding
3,overall the laptop is good display is not so well colour shift is more and not accurate colour are displaying battery life is very nice build quality is acceptable for the price no backlight is one of the drawback overall product is good accept display
3,the display quality is worst except that every thing is good in the same series u can buy asus go oled ryzen series it really worth
3,performance is amazing but display is worst no backlit keyboard
3,laptop is very good looking picture quality is very good fast enough usb and type c port but but but the battery very bad give only hours which very pathetic acer should take care about battery so guys if you want better battery life go to lenove of other brands
3,delivery person refused for open box deliverysaying that he was hurry for further deliveriesi forced him to open and after the argument he opened the box for checkingdont send this type of delivery person for deliveryworst ekartapart from that the first day of product purchase as of now the product is goodvalue for money
3,first of all its a budget laptop specially for studentscollege university secondly design is good specially the natural colour gives this device to an outstanding look rd system is too fast gb ram ryzen th for educational purpose this laptop is more than enough th disappointed with the displaywarm in this price segment hp must have to offer an ips display th battery backup is too short and also they doesnt give any option to stop charging in a limitlike read more
3,backlit key not visible clearly
3,writing review after month it was okay in all things not vry good but okay its value for money
3,overall performance is ok but laptop is quite flimsy battery back up is just ok to hrs heating issue is there and quite unfortunate that the warranty is only for months as it has started two months earlier from the date of purchase considering the warranty factor and the packingthe box was open can see through the tape i presume that this is used or returned product
3,its good laptop for budget peoples dont go for buying by see the ms office it takes much time to load heavy sites and doing a project in powerpoint was too slow for this laptop if you want for internet surfing or watching movies learning you can buy this but this product not compatible for office job people
3,nice laptop
3,laptop is good but processing speed is very poor battery performance is good something hours battery backup
3,it is good for coding im doing coding on this laptop
3,review date month after buying it major issues extremely low battery max hourseven after medium use of browsing and using ms officenot meant for heavy without being plugged in fn cant be disabledeven in the bios meaning even for changing the brightnessvolumemute must be done in combination of pressing fn key and the action keyextremely annoyong for the ones used with direct key press for even such regular actionsno solution even from acer supp read more
3,a good product rather than buying a gamming pc i bought this and it was worth every penny
3,having issue with power button and keyboard character are very lite and its difficult to see
3,the power button do not working properly it do not open without pluging the charger pin after chatting with hp agent they say even if i take this laptop to the service center they do not have any solution yet but this problem occur only once in times but laptop works very well the performance of this laptop is the best
3,display is bad keyboard is not good overall product is ok type
3,killing performance must buy
3,no keyboard back lightrest everything is fine
3,i am used this product always all ok but delivery delay battery not ok porfermence okk sound not ok
3,product quality is good but there is no backlit keyboard
3,if you are buying laptop for simple use then its gud for you but if you are buying this laptop for working purpose then ill advise you that you should buy more effective laptop in comparison of this hp laptop bcz its getting heat problem after to hrs and nd is that this hp laptop screen rotation its open arround but i think it will be
3,processing is low and it is good in other categories like battery backup and design and display
3,not as good i expect its performance its lagging
3,very good item
3,battery heating issue
3,product is average but value for money
3,worst systemcan
3,product is good not for heavy task but for casual uses it works ok
3,everything is good but sound is low i will keep updating if any issue occurs
3,display is bad iam using aws it looks like blurdont see good fonts and numbers also oled but no difference in normal laptops
3,ms office is not available and antivirus not install
3,this laptop only normal used not for gaming coding
3,it is good for daily life use battery backup around h this is my honest review and function keys will not work without help of fn key means when you will press fnf keys this will work and display overall good
3,normal users battery and hours display tn panel low quality performance normal
3,speaker quality is very low and volume ver slow
3,now its good but final feedback will be shared after using it for a few days
3,heating issue and battery drain so fast maximum hours
3,after months review why it is not on sometimes worst about thisthe product is superb fully satisfied with this laptop main display is the beatysound quality is also good
3,performance is good but screen seams to be of s very low quality display laptop is thin and light review after two day of uses
3,battery backup is very bad either everything is ok display is really good very clear pictures
3,the product is not bad and the usp is the touch screen price got dropped by roughly within the next days of my purchase rest all looks good
3,laptop wont shut down sometimes gets freeze till battery fully drained
3,not satisfied totally
3,good but not best for value of money
3,battery back is not good only hours and heating issue
3,best laptop for low price thank you flipkart
3,overall product is good but there is no ms installed we have to buy subscription of microsoft there is no backlit keyboard
3,good product
3,good product but camera is so poor
3,battary back up not good
3,battery issues
3,sound is not good
3,very nice
3,all apps of playstore is not available price is little bit high but overall good better than tablet
3,everything is good except the battery
3,used to feel that i wasted money on this but after few days i started loving it btw i shifted from a windows pc so experience was not the same because of os
3,gb ram is not enough you cant even download few applications this is only good for browsing smart phones tablets performance is far better
3,nice but students only
3,average system
3,i like this laptop
3,laptop is good but battery performance is not good
3,battery back is not good only hours
3,product quantity is goodit is basically th generation laptop from the company delli have previously used dell laptopit is a good brand by performance and efficient
3,impressive performance in a slim package i recently purchased the dell core i th gen u new inspiron laptop from flipkart and i must say it has been a delightful experience so far this laptop combines style and substance in a sleek and slim design making it a fantastic choice for both work and entertainment design and build quality the laptops slim and lightweight design is highly appealing its easy to carry around and fits comfortably in my backpack the buil read more
3,not bad at all
3,value for money not for heavy use
3,what i like display battery life design what should be improved performance
3,excluding battery all over fantastic and for flipkart please break the collaboration with jeeves for installation theyre very late for all do their work so i cancelled jeeves
3,battery performance is too poor
3,battery is not that great heating issue also overall good
3,over all good but display is average
3,ultimately value for money
3,worth but u need install windows
3,only bite os support
3,quality is not good
3,very good
3,nice but heavy load not allowed this lap
3,after month battery and performance is average and im facing lagging problem which is too irritating
3,average product
3,battery is draining little fast i am placing this comment after days of purchase hardly used less than one hour of laptop the battery drained more than
3,the battery back up performance is very poor only hour backup in new laptop
3,from my side the laptop is a goodlooking laptop build quality awesome and display best in the price range as what am expecting in laptop the performance is disappoints with this price and moreover noise of the laptop cooling system very loud but this price range specs and battery backup is well in this price range for daily usage and for students can go for it
3,nice budgetaffordable laptop
3,best laptop under this price
3,for office work properly but not value for money
3,battery life is pathetic done buy this laptop
3,display is not up to the mark very worst display compared to my sony vaio i nd generation years old laptop
3,not oled display
3,product is good but the condition of the laptop box is very poor and dusty also lenovo seal is found broken n no laptop bag given wid laptop packing is also very poor very disappointed wid service cuz spent a large amount but not satisfied
3,disappointed with speakersrandom bugs appear like blackout of screenhang issues that too in fresh new laptop
3,over all good laptop in this pricevery fast working
3,well its my first day
3,fine but late delivery
3,product was good but the seller doesnt give the tuf stickers for the laptop thats me a very sad and they made a worst package i ever see that that type of cheap packaging apart from this laptop is very good
3,the product is great and value for money under budget segment
3,some times apps crasheslike adobe acrobatmicrosoft edge etcand control centre takes minutes to open after starting laptop
3,this is a beast in gaming but it has a slightly cons also becoz its battery is not long lasting it would be dead after matches of lw in ff at max quality apart battery everything is value for money
3,display sound keyboard camera is good but the battery longevity needs improvement main thing the smps should not be placed directly below the display as this causes the lower right side of the display to overheat
3,panels are very less poor quality one not meet the dell range and gap and bending has taken place when we work with kyes iam not satisfy with the panel
3,the laptop heats up after prolonged use overall performance is very good i dont understand why the conventional charging point is still given and not the c type the num key does not have any indication if its on or off
3,every thing is good but my screen is beating up
3,good products
3,nyc and portable design
3,thanks flipkart
3,overall good for normal usage with decent battery backup at this price point i hope to get atleast gb ram or atleast expandable ram option
3,the only problem is overheating otherwise this is a very good option at this price
3,the power button is not god we have to press it for to otherwise it do not open
3,value for money
3,performance is good basic gaming we can do battery very bad performance the design is overall good looking the display is also almost good value for money if you are a beginner for gaming heating issue when playing games
3,overall good but battery is average hours in normal use
3,it is a good machine but with some drawbacks while gaming you can feel the heat as the exhaust vent is opened towards the display the screen itself gets a bit hot again the temperature would not affect the screen but you can feel the warmth on your finger tips on the keyboard while gaming it feels a bit uncomfortable i have played gta minecraft valorant and palworld in it the performance it gives is as per the expectation it performs what it should be there is no tweak the rt read more
3,laptop hang sometimesand automatically restart
3,good product performance is good
3,not worthy
3,awesome product though serious laptop users are going to be dissapointed mostly for online classes meeting or for very light work as it runs on chrome os most of the software that we are familiar with do not work on this chromebookand only android apps that can be stored are from google app store only outside that the the apps with apk are not supported
3,i bought this product for attending online classes teams does not work properly when class is going on it abruptly hangs cannot do anything need to force shut down this is happening daily even this happened with google classroom few times
3,was ok in this range
3,ok good performed
3,desple not hd
3,average
3,its ok
3,best product
3,middle quality
3,product quality is very good battery average sound quality wrost my samsung smartphone havev x more sound than this laptop
3,performance is nice batery display sound but charging fast sound is not loud but good
3,pros the display is decent performance is good till nowdelivered yesterday fingerprint works fast sounds decent cons thunderbolt will not support type c charging you cant use it for charging it is only used for data transfer and display output dont purchase it if you think you will charge it using the thunderbolt port you have to laminate the screen else you will see some lines due to keyboard space not screen damaged battery life is short or hours bac read more
3,received item exchange item selected as per the criteria but rejected by the agent the laptop supposed to come with microsoft office and antivirus but not happend who will get back to us about the microsoft and antivirus activation kindly help
3,good
3,battery backup not good design is not as expected j otherwise do whatever you want
3,best laptop in lowest price
3,performace is little bit slow laptop opening time refreshing timing etc are little slow which feels like irritating and time consuming
3,good product but have little heating issue
3,everything thing is good only battery performance is not good battery backup is minimam to hours
3,wosum laptop delay the delevary battery is very low time bad battery
3,budget laptop for students after a long term search and findings i went for this laptop pros fingerprint sensor is good look and design is very sleek and premium ms office preinstalled some of the good softwares such as teams myasus for phone system connections are preinstalled and also get xbox coupon valid for a month or so is compliment to renew with in a year this may be interesting only for gamers cons display is not that great if you emphasize more on read more
3,battery backup is not good please dont buy
3,display worst display i ever seen in any laptop battery only hours battery backup style and performance is best not value for money
3,specification wise its good but the display quality is too worse compared with my acer monitor battery drains too fast overheats in minutes of using
3,product is good but delivery partner was very rude
3,display is p hd not p fullhd careful
3,overall the product is good for beginners and professionals who are not into designing field because the system freezes while working and you have to restart it
3,battery was very bad not suggest for gaming display quality was not good only performance is good
3,it is getting hot soon after using minutes
3,the product is good but very less battery life
3,i just purchased i th gen gb it is quite slow which was not expected otherwise overall performance is good sound is good build quality is ok ok lagging many times and also came blue dead screen once for me just used for one day
3,very disappointed about the batterydrained quickly and backup only maximum and half hour display is ips but the refresh rate is hz only
3,battery life is very poor other than is overall good
3,hours battery backup
3,display is not good with side angle full plastic body
3,great laptop on budget but lacks in battery backup
3,build quality is very poor and low quality plastic is used track pad is average and difficult to handle need to use a separate mouse instead battery drains very fast so without power plugin not recommended to use heating too much in small tasks also plastic build may get damaged because of this heat not useful for every day
3,battery performance soo bad
3,i bought an i u gb ram version backlit keyboard comes only for i versionfew images in the review section are not related display is nice no stuttering while doing normal tasksbut definitely cant even run rocket league at playable fps
3,except better disappointed tq
3,average pro
3,using for months till now no problem been playing farcry dota gta battlefield etc it runs smooth without plugging battery run off quickly
3,great experience so far only thing its not a con but yes if you using on battery use it for normal purposes on battery laptop looses almost of its performance but yes on charge its a beast in this segment i do get framedrops here and there in very heavy gaming for ai cdr and psd they all run smoothely even when i open all of them at once
3,my previous laptop company acer and now i purchased again acer aspire laptop after days i realised screen performance lag available battery very poor build quality charging speed sound low sound i preferred asus laptop asus better than acer
3,see if you are choosing this for creative works like coding animation or some gaming kind then this is a good choice but for content consumer its a bad choice cause the sound quality is literally the worst i have ever experienced you have to use external speaker see i am a current user and i m not just joking or anyway commenting on product whatever i shared was my feedback after usage
3,the worst part of this laptop is the battery backup i thought its a creator series laptop and it would give at least hours on normal usage it made me wrong and giving just hours in normal usage even in battery saver mode dont know is this in my laptop or in every laptop of this series another disappointment is heating issue even in normal usage it heats a hell the fan will start running and make sounds performance is ok on plug and play ie when connected with charger read more
3,ok but
3,battery backup was soo soo sooo worst and its draining very fast this laptop always use with plugin socket and sometimes i feel whether i purchased laptop or desktop display also having very low brightness performance was average overall it is a not bad and not good product i think realme laptops are more better than this laptop
3,sound quality disappoints me my phone is louder than this
3,product quality is very poor if you drop the laptop gone display comes with very small dead pixel performance wise good no issues
3,performance is great battery lasts for to hours bluetooth takes much longer to connect usb port doesnt support many devices works well with softwares like ansys and matlab at this price range overall a good package
3,there is lot of update comes with windows after updating performance becomes slow
3,very good product and nice performance
3,laptop is gud but battery drain is faster overall all okgud performance
3,ok product
3,display is battery speaker performance in k
3,battery issue we are facing an issue with setting up pin for login it keeps coming error
3,nice laptop good display good keyboard but not backlit still its okay performance wise is also performed well so for me it was a value for money i have no complain for now
3,performance beast mode battery worst will come for only one hour display is ok overall an average ok product not much what i expected
3,poor battery backup and heating issue
3,battery backup is not sufficient too weak to hours full charged backup
3,design performance battery display touchpad not working smoothly
3,okay okay
3,performance not good
3,laptop is good but charger quilaty is very poor k is best laptop
3,battery to worst for new one
3,except battery everything looks grt
3,battery backup only hours
3,battery lasts only for hrs after full charge battery is worst
3,perfect for coding and college students
3,only recommended for students or coders if youre looking for photo or video editing then dont go for it coz screen quality is not good
3,charging is very bad remaining good
3,like it
3,the front camera is very bad
3,this laptop is very fast hot
3,battery is way below the expectations doesnt hold even for min after full charge
3,got it for k during the sale everything is pretty good but the speakers are not up to the mark pretty low volume output
3,just wow such an amazing laptop in this range
3,while playing sound battery goes around one and half hour to discharge other features and performance are good if you dont mind its battery then definitely go for it
3,no laptop backpack sometimes it hangs little problems like keeps disconnecting from my mobile hotspot is not getting solved even after months of the purchase
3,battery backup is very poor around hours backup
3,i by this lap k battery drain fast disappointed and touch pad is very legyy only show do not buy it
3,just average product not expect so much
3,love this product
3,good budget laptop and in less than k its good deal i am still exploring will update here is there is any issue
3,price range is good product but i expected better product
3,battery back up is less than hoursso be careful while considering back up
3,keyboard is very poor otherwise laptop is good
3,heating up and battery back up is less as the problem of heating up rather product is good
3,not that my good performance is slow
3,keypad backlight is not there but in other model with same specifications has keyboard backlight and its hang little bit
3,its okay battery worst toomuch
3,a great product but u dont get a window office oficial on it
3,good
3,laptop performance is v good look n weight of the laptop is good only issue with the battery backup after charge it gives hrs backup or less in future may battery backup capacity reduce
3,good product lenovo
3,excellent performance of laptop satisfy with purchase but only issue is of build quality of laptop
3,battery service average display performance design sound
3,charging quality is not good
3,everything is fine except the battery battery drains very fast
3,super but wifi blutooth software problem battery talktime is very low otherwise fantastic thank you flipkartultamus
3,good
3,battery is very bad
3,ok in this price range good for basic usage
3,it heats up even with running simple apps battery drains up quickly however processor is fast design looks good
3,flipkart specification not correct no fingerprint scanner clock speed ghz not battery backup upto hr
3,overall a good product but there is some issue while playing ultra hd videos on internet other than this product is nice
3,battery backup very low only to hours display qulity not good fan sound very high over heat issue
3,the hinge is too tight and it will open mm automatically after close
3,advantages i processor with this price gen build quality ok usb hdmi typec data transfer ethernet port speakers camera gb gb ssd disadvantages keyboard light is not there round port for charging type c port is not their for charging camera clarity is not good build quality is not good
3,good but processor is light
3,machine is too slow from the beginning month itself i wonder if the machine is refurbished and not a new one
3,display is not as clear as expected it is little dull battery backup is not good either rest all good
3,tooooo much of heating not value for money
3,this is sound quality is not like performance its ok but its gaming laptop
3,sound output is not gud display seems to be not for entertainment
3,battery back up not good system working very very slow
3,laptop is overall goodbut cant copy all the data from mobile at once body is plastic and my main concern in web camera which i worst and sound is also pretty lowrest all good
3,normal
3,overall average not value for money product
3,its just nice value for money also good and battery performance is also very good
3,if you are a display lover then not buy this laptop screen is very very poor quality otherwise fast and smooth laptop for day to day uses battery also performing excilent
3,display is not so good star for display colour contrast
3,windows gb ssd
3,display is not good
3,non expandable ram bad battery are the cons pros are many good performance not much lag ms office included given ports are also good type c charging supported k price feels worth it if browsing is what people are looking for they should go for amd based laptops because battery lasts longer note to seller great delivery experience but the laptop is not having intel iris graphics card which is mentioned in description its normal uhd graphics
3,good product
3,dont buy this productwith in dsys am facing display issue
3,worst display no backlit keyboard it is tn panel ips display is excepted for this price
3,quality of the product cheap dont go for i and gen it lags some time battery also not good it come around hrs only body made with cheap plastic
3,configuartions wise okay but body quality and look wise is not good keyboard light is not thwre will post review again after uaing a month
3,horizontal white line on screen
3,the product is awesome only concerning part was flipkarts delivery was delayed by days and connecting to them was a huge hassle
3,ok but microswoft office not provide
3,im use laptop months and good but lots of care and my mother bord was replaced im claming my warranty may be you get better option of this laptop and is not working free fire gaming litrali im so dispointed
3,good but not best
3,camera is very worst quality i not found my face on this camera on day light if you need this for office work buy this product with extra camera one of the most worst camera
3,just a hype
3,good product
3,writing a review after week of usebrought laptop in dilwali sale for k gb variantoverall decent product for the price brought ok for daily use and office work can handle some heavy taskssound quality is low which is disappointingwould recommend to go for gb variant as ram is not expandablelight weightgood battery back upslim in design decent choice for working professional and students
3,system is hot after half an hour use
3,battery life is to hours not hours other things are good at this price
3,it is best laptop value for money
3,very good laptop for daily workbut it not provided ms office battery is average and display goodworth of money
3,beautiful product
3,decent speakers shouldve been louder
3,not that much premium than its cost during the sale we got from kits too much and its not latest year old product approximately k is enough for gb ram and rtx
3,my laptop frame got detached a little bit in the hinge region out of no where
3,worst display dead pixels not at all a ips display
3,display is very badgo for ips panel
3,everything is good except the tn panel it is too fade in colors when you compare with ips panel buy it if your use is just for productive purpose for entertainment purpose its not recommend
3,display is below average improvement needed because of display k for this laptop not worth it
3,overall the laptop is good voice is a bit low not loud for any general meetings in a silent room you can listen to music or watch movies the display is below average the viewing angle may disappoint you and is not meant for long hours of working may overheat during game play you cant upgrade your ram because it is soldered on the motherboard after that everything is awesome good for college students its performance never disappoints you
3,speaker quality is very bad display is also not satisfing
3,good product under k
3,before buying make sure lenovo servicing centre is available in your area as this device has the habit of breaking on its own i purchased one last year and its about months now the screen out of nowhere just goes white screen while i was using itthere are no shocks on the system as i always place it on my tablei had to spend k for replacement though the warranty is still thereno service provider in my area i also asked a friend who owns a better variant of this who has a motherb read more
3,if youre expecting good battery backup please dont go for it and sound volume quality should be improve
3,overall the build quality and sound of the laptop are commendable fitting for a gaming laptop however there are some areas that could be improved battery life for a gaming laptop a battery life of more than hours for normal usage is expected the laptop lasts around and a half hours when running demanding tasks like docker spring boot and vs code and around hours for web browsing document reading and daytoday tasks gaming sessions typically last between minutes to h read more
3,only prblm is the battery the battery of laptop die in just hrs other aspects are good such as design and display also the weight of laptop is heavy it is not kgs its approx kg laptop
3,battery life very
3,battery backup is very less
3,great
3,very heavy machine battery backup is very poor not good for daily usage
3,battery could have been better slightly draining faster even using for normal works for gamings defiantly connect the chargers before play
3,the product does not support facial recognition as it does not have an ir sensor
4,nice little laptop to be carried by students or any officials good quality
4,after use days its all about good product from hp mostly battery backup are fabulous and screen are also good sound are little decrease compared to other hp products
4,this is nice product for yor study and specially coding
4,best product in every aspect
4,everything is fine except that the laptop sound volume is low
4,good for daily tasks performance is decent display and sound quality are fine but battery backup is not that great hardly lasts for hours good value for money
4,no backlit keyboard budget laptop best specs
4,performance is decent as it has the latest chipset battery is performing pretty good now actual performance can be reviewed after sometime design is a lower part in this laptop as it can be improved as you are spending handsome amount and getting a fibre plastic body at bottom which looks cheap display is above average as it has a decent display and full eye protection overall value for money but the most disappointing things are one is plastic body at bottom and nd is worst audio spe read more
4,decent laptop for students and program learners
4,good
4,very good product this price permum build quality fantastic sound superb battery poor
4,i am glad that i went for the ryzen version over intel honestly i took a riskbut it paid offthis version is as good as the intel oneone of my friends has it and its cheaperat least k difference this laptop has a very attractive designis weightless and easy to use display is really good especially to watch high quality videos
4,best laptop under k in offer
4,good device
4,battery backup is about hours on normal uses and it should be improved by hp according to price its light weight bt not proper weight management overall good laptop bt price is a little bit higher side if u r comfortable with which is only to gram much heavier then u have much more other option with other brands which provide better specs and value for money
4,nice laptop and nice processing
4,after one week of use performance of the product is good
4,dell inspiron is an upgraded model of laptop the performance of the laptop is too good and the display is also good but the battery backup is not sufficient
4,good performance good build quality
4,i am really glad i bought this laptopwhile buying i knew that it had linux os so i made a bootable windows pen drive which i downloaded through my mobile thanks to jio initially i tried booting it from pendrive but bios in this laptop is bit different you need to activate f boot and deactivate secure boot only then u will be able to install new windows also download free copy of windows directly from microsoft and u can get cheap key online you can use rufus to make bootable pen d read more
4,could have provided finger print reader at this price
4,best in this price range
4,good performance tq flipkart
4,good for gaming editing videos and coding but for heavy task gigs of ram is recommended
4,best performance and value for money
4,under this price segment providing good features and elements with a very elegant look best to buy for every basic need
4,gaming next level
4,satisfied
4,nice laptop for a student
4,good product in budget
4,awesome build quality and very good display battery and camera still new to macos
4,value of money
4,very good product smooth performance when running heavy load really loved the product best product at the price months free xbox game pass is a bonus
4,great performance and good display i like it lots its very good for gaming and value for money product
4,i got this laptop at k in bbd sale and for the price its quite good not the best not the worst tough it looks are preety great better than nitro v
4,my usage is for k editing and trading performance is osm and thermals are very good but battery drains very fast even in normal usage like casual browsing overall its very good laptop and the inch with nits brightness display makes me like it more everyday
4,good laptop for my office work
4,its great just go for it got awesome deal from flipkart bbd
4,everything is good about this laptop pros sturdy and strong build fast h series processor gb ddr ram gen ssd nits peak brightness only drawback which is battery backup is less but can expect from a gaming laptop
4,good quality product thank you
4,very nice laptop with gb ram for this price range absolutely suggested
4,had bought this laptop for coding and gaming i play cs dota and rdr which all run very well rdr havent tried highest settings but by default it goes to balanced preset was expecting high settings i then increased a few things in graphics and was still running very well but yet to try ultra settings anyway im hoping to be able to run gta when it comes next year overall i loved the design quality and performance and is best for the price oh also having office preinstalled is read more
4,watching movie online hr average brightness watching movie offline tohr average brightness if you use blutooth speaker time will increase backlight
4,best only for lower performance group
4,this product value for money
4,awesome laptop op for gaming and all work display little bit low quality delivery in days to late
4,all is good but battery backup is very poor
4,value for money but battery must be see once
4,over all its a great laptop at the price i purchased and performance is good bit heavy as its a gaming laptop i got good discount using my card i got it around ksatisfied but poor battery back up also has lesser cores than processor which definitely is a drawbacl
4,great configuration works smoothly main issue with battery lifeonly hours max
4,only problem is heats fast and battery is average
4,i ordered macbook air gb ram and gb storage i am happy with this product its expensive but it is valuable product and worth to have it i am also happy with flipkart services i received it within days i recommended to buy this kind of expensive product from flipkart as well
4,its a excellent choice specially if you are buying it for work free lancing and to learn new skills it is great in both performance and battery in this price absolutely buy it giving it a star as the piece i got has a little tight hinge and it wont open single handedly which doesnt give a good impression and i cant even return it now and have to go apple service centre but be real everybody doesnt have time to waste a whole day for this problem
4,very good battery and performance
4,display battery sound design performance value for money got in big billion day th inch gb variant
4,overall is good at this price but battery is slightly weakit drains rapidly
4,if you looking under best laptop go for this performance degine sound battary overall looking performance never disappoints super fast performance one thing i ad on one thing thats i get this laptop from a genuine seller and genuine product from lenovo
4,talk about performance its quiet wellonly the dis is it has some heating issue overall im satisfy with this
4,heating issueit get heated in only minutes of playing any game overall good for students and value for money
4,nice one best this price flipkart service very nice delivered only day
4,except battery consumption overall best performance and value for money
4,the tgp of the rtx with gb of vram is watts and this is quite good for the price than the low tgp ones and the build quality is also pretty solid for the price
4,this is a beast for p gaming you can run every modern games on high or ultra settings at ease
4,a decent product with amazing looks and performance perfectly justifying its price just the battery could have been better
4,performance is good but it does produce heat a lot especially when charging and playing games
4,excellent product in the price
4,this laptop is doing the best work in this range
4,laptop performance is on a good scale and the battery backup is also adequate design is very sophisticated
4,good according to money
4,good laptop in this price range but display is poor
4,overall a good product for price
4,a very good laptop under budget battery sound and display is below expectations
4,best laptop awesome performance not hanging issue
4,good product if you are looking below
4,build quality is fine at this price but display isnt preety good its okok and voice is also low you cant hear properly
4,value of for money so far seems to fast and good
4,got the laptop in big billion day at k giving the review after week of use im satisfied with everything but sound quality is very very poor quality if you are in a indoor room still you cant able to hear the sound with full volume i expect the company to work on that i can rate design battery performance sound
